donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor,total_co2_saved,urgency_score,food_density_per_km,waste_risk_encoded,donor_type_encoded,category_encoded
D8997,hotel,roti tawar,karbohidrat,2.0,11.0,-0.5190408282271488,117.15026207723808,Samarinda,completed,R5,3.39,1.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,1.4799999999999998,0.16666666666666666,0.5730659025787965,1,0,1
D8998,restaurant,ayam goreng,protein,23.1,36.0,-0.4858227107004857,117.15284130600804,Samarinda,completed,R6,4.36,3.59,low,4.82,0.18,962.0,1.025,111.34200000000001,0.6243243243243244,5.179372197309418,1,1,2
D8999,hotel,nasi goreng,karbohidrat,16.1,24.0,-0.4874490275846214,117.16781627956333,Samarinda,pending,R14,6.99,3.81,low,2.242,1.2075,2896.0,0.956,36.0962,0.644,2.27080394922426,1,0,1
D9000,supermarket,roti tawar,karbohidrat,22.2,3.0,-0.5129280712685006,117.16615340749507,Samarinda,failed,R20,1.76,1.21,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,16.427999999999997,5.55,11.93548387096774,2,2,1
D9001,restaurant,nasi goreng,karbohidrat,25.2,35.0,-0.480073391373829,117.14743366924154,Samarinda,completed,R20,2.16,2.16,medium,2.242,1.2075,2896.0,0.956,56.4984,0.7,11.150442477876105,2,1,1
D9002,hotel,buah apel,fruit,14.2,24.0,-0.4874844322202574,117.16209304282452,Samarinda,pending,R4,3.36,2.26,high,2.242,0.825,2755.5,1.13,31.836399999999998,0.568,4.104046242774566,0,0,0
D9003,restaurant,ayam bakar,protein,3.6,24.0,-0.4814785876356083,117.13035904326672,Samarinda,pending,R6,4.87,0.97,medium,4.98,0.61,4848.0,0.965,17.928,0.14400000000000002,0.7243460764587526,2,1,2
D9004,hotel,ayam goreng,protein,25.0,33.0,-0.5178537162359622,117.1584733519126,Samarinda,failed,R8,1.23,1.58,low,4.82,0.18,962.0,1.025,120.5,0.7352941176470588,18.796992481203006,1,0,2
D9005,restaurant,salad,vegetable,25.0,24.0,-0.5118299328171502,117.14608611363587,Samarinda,failed,Unknown,4.73,2.07,high,1.595,1.25,2271.6,0.972,39.875,1.0,5.175983436853002,0,1,3
D9006,hotel,ayam goreng,protein,20.5,43.0,-0.5087778620929674,117.1416157156614,Samarinda,pending,R16,0.95,3.34,medium,4.82,0.18,962.0,1.025,98.81,0.46590909090909094,19.523809523809522,2,0,2
D9007,hotel,nasi putih,karbohidrat,21.3,5.0,-0.4960722436368178,117.13236469528354,Samarinda,pending,R10,5.31,0.99,high,2.5766666666666667,0.585,4120.666666666667,1.05,54.883,3.55,3.937153419593346,0,0,1
D9008,hotel,buah apel,fruit,4.0,1.0,-0.4922709882629238,117.14331418375497,Samarinda,failed,Unknown,4.09,1.89,high,2.242,0.825,2755.5,1.13,8.968,2.0,0.9546539379474942,0,0,0
D9009,restaurant,salad,vegetable,11.1,14.0,-0.4819665212235773,117.13622362250906,Samarinda,pending,R2,3.09,3.29,low,1.595,1.25,2271.6,0.972,17.7045,0.74,3.4796238244514104,1,1,3
D9010,restaurant,ayam goreng,protein,16.1,24.0,-0.5014339437792511,117.15802366005752,Samarinda,failed,Unknown,0.67,2.16,high,4.82,0.18,962.0,1.025,77.60200000000002,0.644,20.90909090909091,0,1,2
D9011,restaurant,salad,vegetable,24.2,24.0,-0.5026265414303518,117.13463907529888,Samarinda,failed,R13,6.66,2.23,low,1.595,1.25,2271.6,0.972,38.599,0.968,3.5798816568047336,1,1,3
D9012,hotel,nasi goreng,karbohidrat,19.4,24.0,-0.5068343041882427,117.15277544047574,Samarinda,pending,Unknown,2.22,2.19,medium,2.242,1.2075,2896.0,0.956,43.4948,0.7759999999999999,8.36206896551724,2,0,1
D9013,hotel,roti tawar,karbohidrat,9.6,44.0,-0.4991283838476263,117.16911657695375,Samarinda,pending,R17,0.58,1.68,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,7.103999999999998,0.21333333333333335,14.11764705882353,1,0,1
D9014,supermarket,nasi putih,karbohidrat,16.1,30.0,-0.4977611790179273,117.16098373423831,Samarinda,failed,Unknown,3.81,2.49,medium,2.5766666666666667,0.585,4120.666666666667,1.05,41.48433333333334,0.5193548387096775,4.11764705882353,2,2,1
D9015,hotel,buah apel,fruit,16.1,12.0,-0.5006529135727542,117.1668004201438,Samarinda,failed,R20,2.42,1.45,medium,2.242,0.825,2755.5,1.13,36.0962,1.2384615384615387,6.388888888888889,2,0,0
D9016,restaurant,ayam goreng,protein,29.9,17.0,-0.4901806508576646,117.15388821045674,Samarinda,completed,R1,3.44,3.32,low,4.82,0.18,962.0,1.025,144.118,1.661111111111111,8.446327683615818,1,1,2
D9017,supermarket,nasi putih,karbohidrat,22.3,33.0,-0.4908699995726688,117.13401876498044,Samarinda,failed,Unknown,4.06,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05,57.45966666666667,0.6558823529411765,5.360576923076924,0,2,1
D9018,hotel,ayam goreng,protein,17.7,24.0,-0.5028152360099792,117.15360915323468,Samarinda,pending,R15,6.11,0.92,high,4.82,0.18,962.0,1.025,85.31400000000001,0.708,2.8502415458937196,0,0,2
D9019,hotel,ayam bakar,protein,2.8,43.0,-0.5146174034645482,117.14500984629348,Samarinda,pending,R16,1.09,3.15,low,4.98,0.61,4848.0,0.965,13.944,0.06363636363636363,2.352941176470588,1,0,2
D9020,hotel,roti tawar,karbohidrat,22.6,3.0,-0.4934136743640483,117.1497333573267,Samarinda,completed,R20,0.62,0.88,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,16.723999999999997,5.65,31.388888888888893,1,0,1
D9021,restaurant,salad,vegetable,16.1,15.0,-0.5120545590753851,117.15069051621968,Samarinda,failed,R16,2.89,3.69,low,1.595,1.25,2271.6,0.972,25.6795,1.00625,5.384615384615385,1,1,3
D9022,supermarket,sayur sop,vegetable,14.7,14.0,-0.4921026820985326,117.1670814630935,Samarinda,completed,R11,6.72,0.57,medium,1.34,0.91,2571.0,1.0266666666666666,19.698,0.98,2.1554252199413493,2,2,3
D9023,hotel,nasi goreng,karbohidrat,15.2,25.0,-0.4833473209027841,117.15891797843916,Samarinda,completed,R1,2.19,2.86,high,2.242,1.2075,2896.0,0.956,34.078399999999995,0.5846153846153846,6.637554585152838,0,0,1
D9024,hotel,buah apel,fruit,5.0,2.0,-0.4907821654043769,117.14484685660616,Samarinda,pending,R11,0.8,3.15,medium,2.242,0.825,2755.5,1.13,11.21,1.6666666666666665,5.555555555555555,2,0,0
D9025,restaurant,salad,vegetable,6.5,9.0,-0.5149962265986902,117.14397251771103,Samarinda,completed,R9,6.71,2.23,low,1.595,1.25,2271.6,0.972,10.3675,0.65,0.9544787077826726,1,1,3
D9026,supermarket,ayam goreng,protein,16.3,16.0,-0.4839515415729661,117.13649420804556,Samarinda,completed,R5,5.08,1.4,low,4.82,0.18,962.0,1.025,78.566,0.9588235294117647,3.146718146718147,1,2,2
D9027,hotel,salad,vegetable,16.1,40.0,-0.4966636788614564,117.16070754125884,Samarinda,completed,R2,0.65,2.23,medium,1.595,1.25,2271.6,0.972,25.6795,0.39268292682926836,21.46666666666667,2,0,3
D9028,supermarket,nasi goreng,karbohidrat,24.8,16.0,-0.5042006746639721,117.1427431320877,Samarinda,pending,R5,3.5,2.23,medium,2.242,1.2075,2896.0,0.956,55.601600000000005,1.4588235294117646,6.888888888888889,2,2,1
D9029,restaurant,roti tawar,karbohidrat,14.7,30.0,-0.5111675035541855,117.1621244454156,Samarinda,completed,R4,6.91,3.69,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,10.877999999999998,0.47419354838709676,2.097004279600571,2,1,1
D9030,hotel,buah apel,fruit,24.9,39.0,-0.4930227449446162,117.1502707803632,Samarinda,completed,R15,0.62,2.94,high,2.242,0.825,2755.5,1.13,55.825799999999994,0.6225,34.583333333333336,0,0,0
D9031,hotel,sayur sop,vegetable,9.1,47.0,-0.4901560619991921,117.16148534669536,Samarinda,pending,R10,3.47,1.49,low,1.34,0.91,2571.0,1.0266666666666666,12.194,0.18958333333333333,2.549019607843137,1,0,3
D9032,hotel,ayam goreng,protein,15.8,24.0,-0.4840168971930698,117.1599325429976,Samarinda,completed,R11,4.59,2.17,high,4.82,0.18,962.0,1.025,76.156,0.632,3.3688699360341157,0,0,2
D9033,supermarket,sayur sop,vegetable,10.8,38.0,-0.4833411399134809,117.15167881195656,Samarinda,failed,R10,5.82,2.58,low,1.34,0.91,2571.0,1.0266666666666666,14.472000000000001,0.27692307692307694,1.8243243243243246,1,2,3
D9034,restaurant,ayam bakar,protein,24.4,24.0,-0.493280401673581,117.152951782795,Samarinda,pending,R18,5.47,2.23,high,4.98,0.61,4848.0,0.965,121.512,0.976,4.380610412926392,0,1,2
D9035,supermarket,buah apel,fruit,17.0,24.0,-0.5100576529524714,117.14475410842248,Samarinda,failed,R6,6.07,1.88,medium,2.242,0.825,2755.5,1.13,38.114,0.68,2.755267423014587,2,2,0
D9036,restaurant,roti tawar,karbohidrat,17.9,31.0,-0.5025465155585419,117.14376628980948,Samarinda,completed,R19,3.2,2.45,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,13.245999999999997,0.559375,5.424242424242423,1,1,1
D9037,restaurant,nasi putih,karbohidrat,14.1,16.0,-0.488068423217961,117.13331209081852,Samarinda,pending,R12,6.87,2.58,low,2.5766666666666667,0.585,4120.666666666667,1.05,36.330999999999996,0.8294117647058823,2.022955523672884,1,1,1
D9038,hotel,ayam bakar,protein,7.5,6.0,-0.5165308079347911,117.1666857172566,Samarinda,failed,R17,2.2,1.69,medium,4.98,0.61,4848.0,0.965,37.35,1.0714285714285714,3.260869565217391,2,0,2
D9039,hotel,roti tawar,karbohidrat,25.0,24.0,-0.4906362484552334,117.15459582513849,Samarinda,completed,Unknown,3.61,3.6,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,18.499999999999996,1.0,6.738544474393531,0,0,1
D9040,hotel,ayam goreng,protein,16.1,24.0,-0.5115682749980436,117.1368196977796,Samarinda,pending,R12,5.5,1.71,low,4.82,0.18,962.0,1.025,77.60200000000002,0.644,2.8750000000000004,1,0,2
D9041,supermarket,ayam bakar,protein,4.1,24.0,-0.5143490429294854,117.1659743302845,Samarinda,completed,R7,3.86,3.88,high,4.98,0.61,4848.0,0.965,20.418,0.16399999999999998,1.0353535353535352,0,2,2
D9042,supermarket,buah apel,fruit,7.3,19.0,-0.5087647545877731,117.16673905987447,Samarinda,failed,Unknown,2.78,3.87,high,2.242,0.825,2755.5,1.13,16.3666,0.365,2.5347222222222223,0,2,0
D9043,supermarket,buah apel,fruit,3.5,35.0,-0.4845260135237873,117.14264846259272,Samarinda,pending,R12,3.69,2.23,medium,2.242,0.825,2755.5,1.13,7.8469999999999995,0.09722222222222221,0.9234828496042217,2,2,0
D9044,restaurant,nasi putih,karbohidrat,27.4,43.0,-0.4940636956276455,117.14586193802496,Samarinda,pending,Unknown,0.55,1.53,low,2.5766666666666667,0.585,4120.666666666667,1.05,70.60066666666667,0.6227272727272727,42.15384615384615,1,1,1
D9045,hotel,nasi putih,karbohidrat,19.9,42.0,-0.5105869088421015,117.15470054353412,Samarinda,failed,Unknown,1.35,1.73,high,2.5766666666666667,0.585,4120.666666666667,1.05,51.275666666666666,0.46279069767441855,13.72413793103448,0,0,1
D9046,hotel,nasi goreng,karbohidrat,10.0,43.0,-0.5115888991059924,117.15700606172172,Samarinda,failed,R2,1.56,2.13,high,2.242,1.2075,2896.0,0.956,22.42,0.2272727272727273,6.024096385542168,0,0,1
D9047,hotel,salad,vegetable,6.3,20.0,-0.5173390336023791,117.16403545973397,Samarinda,pending,R7,4.08,0.78,low,1.595,1.25,2271.6,0.972,10.048499999999999,0.3,1.507177033492823,1,0,3
D9048,restaurant,roti tawar,karbohidrat,19.8,3.0,-0.4838240320059396,117.13231453782042,Samarinda,pending,R6,4.6,1.79,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,14.651999999999997,4.95,4.212765957446809,1,1,1
D9049,supermarket,salad,vegetable,20.7,16.0,-0.4827483453638595,117.14588516529408,Samarinda,pending,R19,1.22,2.92,medium,1.595,1.25,2271.6,0.972,33.0165,1.2176470588235293,15.68181818181818,2,2,3
D9050,restaurant,nasi putih,karbohidrat,23.9,7.0,-0.4812208009364413,117.16069018681443,Samarinda,pending,R7,4.53,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05,61.58233333333333,2.9875,5.161987041036717,2,1,1
D9051,hotel,nasi goreng,karbohidrat,16.1,4.0,-0.490665879094915,117.16862362210318,Samarinda,failed,R5,6.93,2.99,high,2.242,1.2075,2896.0,0.956,36.0962,3.2200000000000006,2.2901849217638697,0,0,1
D9052,hotel,salad,vegetable,18.3,19.0,-0.4965093602764506,117.15664960831624,Samarinda,completed,Unknown,2.12,2.87,medium,1.595,1.25,2271.6,0.972,29.1885,0.915,8.243243243243242,2,0,3
D9053,restaurant,buah apel,fruit,29.3,24.0,-0.5023585071237119,117.1697388955068,Samarinda,failed,Unknown,1.84,2.3,high,2.242,0.825,2755.5,1.13,65.6906,1.1720000000000002,15.103092783505154,0,1,0
D9054,hotel,ayam goreng,protein,16.1,42.0,-0.504414737536864,117.14582266870224,Samarinda,failed,Unknown,0.58,1.96,high,4.82,0.18,962.0,1.025,77.60200000000002,0.37441860465116283,23.676470588235297,0,0,2
D9055,restaurant,buah apel,fruit,23.1,35.0,-0.4889540732929437,117.13110297754066,Samarinda,completed,Unknown,6.42,1.49,low,2.242,0.825,2755.5,1.13,51.790200000000006,0.6416666666666667,3.5429447852760743,1,1,0
D9056,supermarket,nasi putih,karbohidrat,18.9,24.0,-0.4870711695473848,117.1351118160496,Samarinda,pending,Unknown,2.1,1.44,low,2.5766666666666667,0.585,4120.666666666667,1.05,48.699,0.756,8.59090909090909,1,2,1
D9057,restaurant,sayur sop,vegetable,19.7,12.0,-0.5049713612781971,117.15725596183778,Samarinda,completed,Unknown,4.21,2.68,low,1.34,0.91,2571.0,1.0266666666666666,26.398,1.5153846153846153,4.5707656612529,1,1,3
D9058,supermarket,ayam goreng,protein,7.8,22.0,-0.4968180164510786,117.1391891004341,Samarinda,completed,R3,5.01,2.5,low,4.82,0.18,962.0,1.025,37.596000000000004,0.3391304347826087,1.5264187866927594,1,2,2
D9059,supermarket,ayam bakar,protein,6.8,24.0,-0.4878975459052591,117.13309926749464,Samarinda,completed,R5,2.2,3.7,medium,4.98,0.61,4848.0,0.965,33.864000000000004,0.272,2.956521739130434,2,2,2
D9060,restaurant,roti tawar,karbohidrat,5.5,6.0,-0.5127132975648259,117.13545774475467,Samarinda,failed,R19,5.06,3.04,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,4.069999999999999,0.7857142857142857,1.0658914728682172,0,1,1
D9061,supermarket,ayam goreng,protein,28.5,14.0,-0.5083126476629185,117.1411470287806,Samarinda,failed,R6,6.47,2.23,medium,4.82,0.18,962.0,1.025,137.37,1.9,4.337899543378996,2,2,2
D9062,hotel,buah apel,fruit,3.3,2.0,-0.5155729298549035,117.16815073970676,Samarinda,pending,R11,3.64,2.23,medium,2.242,0.825,2755.5,1.13,7.398599999999999,1.0999999999999999,0.8823529411764705,2,0,0
D9063,restaurant,nasi putih,karbohidrat,29.0,47.0,-0.4944691555252727,117.16749966368262,Samarinda,failed,R11,6.31,1.98,low,2.5766666666666667,0.585,4120.666666666667,1.05,74.72333333333333,0.6041666666666666,4.52418096723869,1,1,1
D9064,hotel,buah apel,fruit,14.4,16.0,-0.5031292719517715,117.15525692406024,Samarinda,failed,Unknown,3.19,2.73,medium,2.242,0.825,2755.5,1.13,32.284800000000004,0.8470588235294118,4.376899696048632,2,0,0
D9065,hotel,roti tawar,karbohidrat,16.8,6.0,-0.4857812800990634,117.15903470280128,Samarinda,completed,R4,4.95,3.77,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,12.431999999999999,2.4,3.326732673267327,2,0,1
D9066,hotel,roti tawar,karbohidrat,29.8,39.0,-0.5183106144236599,117.16074606500568,Samarinda,failed,R6,3.02,2.11,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,22.051999999999996,0.7450000000000001,9.551282051282051,1,0,1
D9067,restaurant,buah apel,fruit,29.9,39.0,-0.5093809120390506,117.14267460927596,Samarinda,failed,Unknown,6.96,0.86,low,2.242,0.825,2755.5,1.13,67.0358,0.7475,4.235127478753541,1,1,0
D9068,hotel,nasi putih,karbohidrat,16.1,14.0,-0.5089593664494505,117.15889908103028,Samarinda,pending,R15,3.71,2.64,low,2.5766666666666667,0.585,4120.666666666667,1.05,41.48433333333334,1.0733333333333335,4.225721784776903,1,0,1
D9069,supermarket,nasi putih,karbohidrat,16.3,32.0,-0.4861154464673104,117.15212486162493,Samarinda,completed,R17,2.12,3.03,low,2.5766666666666667,0.585,4120.666666666667,1.05,41.99966666666667,0.49393939393939396,7.342342342342342,1,2,1
D9070,supermarket,ayam bakar,protein,29.1,22.0,-0.5041179383810417,117.16423618259492,Samarinda,completed,R16,0.87,2.23,low,4.98,0.61,4848.0,0.965,144.918,1.2652173913043478,30.000000000000004,1,2,2
D9071,restaurant,ayam goreng,protein,7.9,11.0,-0.4943005271198181,117.1431832929826,Samarinda,pending,R12,4.06,3.45,medium,4.82,0.18,962.0,1.025,38.078,0.6583333333333333,1.899038461538462,2,1,2
D9072,restaurant,nasi goreng,karbohidrat,16.1,2.0,-0.4846855359828825,117.16796044073092,Samarinda,completed,R18,1.22,3.36,medium,2.242,1.2075,2896.0,0.956,36.0962,5.366666666666667,12.196969696969697,2,1,1
D9073,restaurant,nasi goreng,karbohidrat,25.8,10.0,-0.4954627268314659,117.15888793039562,Samarinda,completed,R9,5.98,2.96,medium,2.242,1.2075,2896.0,0.956,57.8436,2.3454545454545457,4.243421052631579,2,1,1
D9074,hotel,ayam bakar,protein,15.6,16.0,-0.4852499373971884,117.14724797064392,Samarinda,failed,R12,4.77,2.89,low,4.98,0.61,4848.0,0.965,77.688,0.9176470588235294,3.203285420944559,1,0,2
D9075,supermarket,ayam bakar,protein,21.5,32.0,-0.5142330364591615,117.15639349054511,Samarinda,pending,R16,6.73,1.74,low,4.98,0.61,4848.0,0.965,107.07000000000001,0.6515151515151515,3.1478770131771596,1,2,2
D9076,restaurant,sayur sop,vegetable,21.8,45.0,-0.4837057147356575,117.15934021276328,Samarinda,failed,R1,4.92,2.23,low,1.34,0.91,2571.0,1.0266666666666666,29.212000000000003,0.47391304347826085,4.342629482071714,1,1,3
D9077,hotel,nasi goreng,karbohidrat,4.4,42.0,-0.4827194137387552,117.1613740973651,Samarinda,failed,R1,5.7,1.07,low,2.242,1.2075,2896.0,0.956,9.8648,0.10232558139534885,0.7586206896551725,1,0,1
D9078,restaurant,sayur sop,vegetable,12.1,24.0,-0.4844213272907134,117.15505351954296,Samarinda,pending,R1,4.51,0.54,low,1.34,0.91,2571.0,1.0266666666666666,16.214000000000002,0.484,2.62472885032538,1,1,3
D9079,supermarket,roti tawar,karbohidrat,16.3,47.0,-0.4801558299885595,117.13131479906689,Samarinda,pending,R10,6.49,3.18,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,12.062,0.33958333333333335,2.4734446130500762,2,2,1
D9080,hotel,ayam goreng,protein,7.0,15.0,-0.5157416061223494,117.16046283874032,Samarinda,pending,Unknown,3.43,1.81,medium,4.82,0.18,962.0,1.025,33.74,0.4375,1.9830028328611897,2,0,2
D9081,restaurant,ayam bakar,protein,20.1,21.0,-0.5152214482132267,117.131664413403,Samarinda,pending,R18,5.13,2.23,low,4.98,0.61,4848.0,0.965,100.09800000000001,0.9136363636363637,3.8432122370936908,1,1,2
D9082,hotel,salad,vegetable,2.5,22.0,-0.5196223737491293,117.13667442678762,Samarinda,failed,Unknown,3.99,0.63,medium,1.595,1.25,2271.6,0.972,3.9875,0.10869565217391304,0.6112469437652812,2,0,3
D9083,restaurant,buah apel,fruit,5.1,1.0,-0.5060367317952724,117.15811117084851,Samarinda,failed,R14,3.09,2.4,low,2.242,0.825,2755.5,1.13,11.434199999999999,2.55,1.598746081504702,1,1,0
D9084,supermarket,salad,vegetable,29.1,26.0,-0.4914082885741864,117.16046008547208,Samarinda,failed,R14,4.06,1.99,low,1.595,1.25,2271.6,0.972,46.414500000000004,1.0777777777777777,6.995192307692309,1,2,3
D9085,supermarket,nasi goreng,karbohidrat,7.1,32.0,-0.4970640925308862,117.16356383622708,Samarinda,failed,R20,2.92,2.96,high,2.242,1.2075,2896.0,0.956,15.918199999999999,0.21515151515151515,2.3509933774834435,0,2,1
D9086,hotel,sayur sop,vegetable,7.9,12.0,-0.4854953178337379,117.15003367340958,Samarinda,completed,R5,5.08,2.67,medium,1.34,0.91,2571.0,1.0266666666666666,10.586,0.6076923076923078,1.5250965250965252,2,0,3
D9087,hotel,buah apel,fruit,7.9,46.0,-0.506851991970013,117.15955111359936,Samarinda,completed,R8,5.49,0.87,high,2.242,0.825,2755.5,1.13,17.7118,0.16808510638297872,1.413237924865832,0,0,0
D9088,supermarket,nasi putih,karbohidrat,12.0,24.0,-0.5183564398021766,117.15166642774824,Samarinda,completed,Unknown,5.75,1.22,medium,2.5766666666666667,0.585,4120.666666666667,1.05,30.92,0.48,2.0512820512820515,2,2,1
D9089,supermarket,nasi putih,karbohidrat,8.2,2.0,-0.5144992553468369,117.15438295790548,Samarinda,failed,R3,3.04,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05,21.128666666666664,2.733333333333333,2.611464968152866,2,2,1
D9090,hotel,sayur sop,vegetable,28.0,34.0,-0.4923504100010781,117.14929486714864,Samarinda,completed,Unknown,3.79,3.01,medium,1.34,0.91,2571.0,1.0266666666666666,37.52,0.7999999999999999,7.197943444730077,2,0,3
D9091,hotel,nasi goreng,karbohidrat,16.1,12.0,-0.4850320902168469,117.15695081880789,Samarinda,failed,R10,6.28,1.73,medium,2.242,1.2075,2896.0,0.956,36.0962,1.2384615384615387,2.523510971786834,2,0,1
D9092,hotel,roti tawar,karbohidrat,18.7,14.0,-0.4910985512153341,117.13417652754288,Samarinda,pending,R1,2.01,1.81,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,13.837999999999997,1.2466666666666666,8.862559241706162,0,0,1
D9093,restaurant,ayam bakar,protein,16.1,32.0,-0.48369477448368,117.1306623867635,Samarinda,completed,R10,1.71,0.79,high,4.98,0.61,4848.0,0.965,80.17800000000001,0.4878787878787879,8.895027624309392,0,1,2
D9094,hotel,sayur sop,vegetable,26.2,21.0,-0.4992726939824018,117.14205337744264,Samarinda,failed,Unknown,0.88,2.23,low,1.34,0.91,2571.0,1.0266666666666666,35.108000000000004,1.190909090909091,26.73469387755102,1,0,3
D9095,hotel,salad,vegetable,5.6,41.0,-0.4818882954477798,117.14607980219272,Samarinda,completed,R2,1.2,3.04,low,1.595,1.25,2271.6,0.972,8.931999999999999,0.1333333333333333,4.3076923076923075,1,0,3
D9096,supermarket,nasi putih,karbohidrat,4.9,7.0,-0.4988608902051814,117.14358839439969,Samarinda,failed,R16,1.58,2.37,low,2.5766666666666667,0.585,4120.666666666667,1.05,12.625666666666667,0.6125,2.9166666666666665,1,2,1
D9097,supermarket,buah apel,fruit,14.5,18.0,-0.4852868187506972,117.15215793618556,Samarinda,completed,R2,1.41,2.23,low,2.242,0.825,2755.5,1.13,32.509,0.763157894736842,9.602649006622517,1,2,0
D9098,restaurant,sayur sop,vegetable,6.9,6.0,-0.4842390991443765,117.14484149587824,Samarinda,pending,R18,5.12,3.69,medium,1.34,0.91,2571.0,1.0266666666666666,9.246,0.9857142857142858,1.3218390804597702,2,1,3
D9099,restaurant,ayam bakar,protein,25.9,46.0,-0.5167595920367598,117.16162434559564,Samarinda,pending,R7,5.04,2.23,low,4.98,0.61,4848.0,0.965,128.982,0.551063829787234,5.038910505836576,1,1,2
D9100,supermarket,ayam bakar,protein,13.5,24.0,-0.5123455485472435,117.14253153314904,Samarinda,failed,R5,6.52,2.23,low,4.98,0.61,4848.0,0.965,67.23,0.54,2.0392749244712993,1,2,2
D9101,restaurant,nasi putih,karbohidrat,15.6,47.0,-0.5015814821714984,117.14381423946728,Samarinda,pending,R5,2.61,1.89,high,2.5766666666666667,0.585,4120.666666666667,1.05,40.196,0.32499999999999996,5.756457564575646,0,1,1
D9102,restaurant,nasi goreng,karbohidrat,25.1,48.0,-0.4830593513744786,117.1642199814932,Samarinda,pending,R3,5.53,3.64,high,2.242,1.2075,2896.0,0.956,56.2742,0.5122448979591837,4.458259325044406,0,1,1
D9103,supermarket,sayur sop,vegetable,17.4,13.0,-0.4850842280470468,117.1656179214049,Samarinda,completed,R5,2.2,2.72,high,1.34,0.91,2571.0,1.0266666666666666,23.316,1.2428571428571427,7.565217391304346,0,2,3
D9104,restaurant,buah apel,fruit,26.7,1.0,-0.4824459215706813,117.16650513152764,Samarinda,completed,R8,2.81,3.31,high,2.242,0.825,2755.5,1.13,59.861399999999996,13.35,9.175257731958762,0,1,0
D9105,hotel,nasi putih,karbohidrat,4.0,8.0,-0.5069527387528648,117.15030962581044,Samarinda,completed,Unknown,1.69,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05,10.306666666666667,0.4444444444444444,2.2346368715083798,2,0,1
D9106,hotel,roti tawar,karbohidrat,18.3,9.0,-0.4938183497279254,117.1623982670894,Samarinda,failed,R6,5.31,1.84,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,13.541999999999998,1.83,3.382624768946396,1,0,1
D9107,restaurant,sayur sop,vegetable,28.6,48.0,-0.496464830506414,117.14479930488656,Samarinda,completed,R14,3.4,2.91,high,1.34,0.91,2571.0,1.0266666666666666,38.324000000000005,0.5836734693877551,8.171428571428573,0,1,3
D9108,restaurant,roti tawar,karbohidrat,17.4,24.0,-0.5113913626083844,117.13913656366628,Samarinda,failed,Unknown,4.49,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,12.875999999999998,0.696,3.7908496732026142,2,1,1
D9109,supermarket,nasi putih,karbohidrat,3.7,34.0,-0.4973258516987416,117.16510131910483,Samarinda,completed,R19,6.64,3.23,low,2.5766666666666667,0.585,4120.666666666667,1.05,9.533666666666667,0.10571428571428572,0.5489614243323443,1,2,1
D9110,hotel,nasi putih,karbohidrat,26.7,45.0,-0.5044913490107173,117.13080129877356,Samarinda,failed,R14,3.86,3.89,low,2.5766666666666667,0.585,4120.666666666667,1.05,68.797,0.5804347826086956,6.742424242424242,1,0,1
D9111,hotel,buah apel,fruit,29.1,23.0,-0.5147679487891197,117.15279817065613,Samarinda,pending,R3,0.68,3.49,low,2.242,0.825,2755.5,1.13,65.2422,1.2125,37.30769230769231,1,0,0
D9112,hotel,buah apel,fruit,27.6,16.0,-0.5013272393186422,117.13830134798992,Samarinda,failed,R20,3.38,3.5,medium,2.242,0.825,2755.5,1.13,61.879200000000004,1.6235294117647059,7.931034482758621,2,0,0
D9113,restaurant,sayur sop,vegetable,15.7,23.0,-0.5195461255313242,117.15121021382808,Samarinda,completed,Unknown,5.14,2.23,high,1.34,0.91,2571.0,1.0266666666666666,21.038,0.6541666666666666,2.9961832061068705,0,1,3
D9114,restaurant,salad,vegetable,24.2,24.0,-0.5120877998861316,117.13060674382814,Samarinda,failed,Unknown,6.72,3.46,low,1.595,1.25,2271.6,0.972,38.599,0.968,3.548387096774194,1,1,3
